Направление,Год поступления,Количество абитуриентов,Баллы ЕГЭ,Возраст,Вступительный балл,Регион рождения,Уровень безработицы,Доля женщин,Доля квоты,Доля волонтерства
6,1925,11,-0.042719462021313756,0.37136862629577205,1.094703853325576,1.094703853325576,30.39400148474671,-0.7945319834025538,-0.5769024408875906,-0.4211310409684491
6,1926,11,0.5241326228141782,0.8974830857313351,-0.5010612145715991,-0.5010612145715991,29.758303210163387,-0.91137641711907,-0.6161996834644461,-0.42759674304759693
6,1927,11,0.14951580201187048,0.8958157992666935,-0.3235547345544195,-0.3235547345544195,27.910342048241112,-0.7477727610478908,-0.206327416260055,-0.07455899570814398
6,1928,11,1.4212459553872716,0.82422934748584,-0.1947323126954576,-0.1947323126954576,28.967242416580863,-0.8101373820393668,-0.8677682319453873,-0.8371818874461394
6,1929,12,-0.08543660897989674,1.577876786309643,0.22463010971750624,0.22463010971750624,27.890684835010727,0.20254342217926677,-0.22621369363221083,0.965705113957185
6,1930,12,-0.4469089799294915,-0.7541051253042892,0.8353979186109679,0.8353979186109679,29.113335869125706,-0.55231127670706,-0.8352560330195605,-0.8098114506029271
6,1931,12,-0.8490533590334337,-0.7556334712302082,-1.0967488689473766,-1.0967488689473766,26.606684965960028,-0.77326773726626,-0.5432878317978658,-0.38654108778277846
6,1932,12,0.17662661567688206,0.6163903025296227,-0.35208467452558784,-0.35208467452558784,28.250279741526928,-0.9637474446448807,-0.6974037126866223,-0.7748905484236562
6,1933,13,1.267304225381468,-1.4584933395195951,0.4076579599226376,0.4076579599226376,28.826132289744713,-0.525451146318661,-0.7116096274402158,-0.8371818874461394
6,1934,13,2.3308612862854448,-0.38360477655247477,0.8184541807515662,0.8184541807515662,29.764854281448304,-0.45566279388514497,-0.5838478818163061,-0.8371818874461394
6,1935,13,-1.055852856043812,-1.3965094071580237,-0.03239291590228286,-0.03239291590228286,28.481106187323363,-0.911389487523042,-0.7086669736698286,-0.6119100580269411
6,1936,13,1.4466481736072205,-0.06522042961645338,0.0032837989107558216,0.0032837989107558216,29.147099095916836,-0.8100938140261267,-0.5838478818163061,-0.011007088063311
6,1937,14,-0.8651841520283076,-0.23739256412165155,-0.181876200336982,-0.181876200336982,26.94516415639282,-0.9493573932789237,-0.8626982256930823,-0.780730361457014
6,1938,14,0.30443352458858275,-2.4743203018955815,-0.23375841011577694,-0.23375841011577694,28.218150391605054,-0.60757701674384,0.45719340199032554,-0.7368236190210277
6,1939,14,-1.8256678805515143,1.1165373824257263,-1.702845048695492,-1.702845048695492,25.598564590085054,-0.6076302665378001,-0.8157807931196017,-0.5368194482205416
6,1940,14,0.8156587349315805,0.1158065523689676,-0.6861299722636961,-0.6861299722636961,27.594141090397,-0.777686866477444,-0.730019162757601,-0.4225534954258616
6,1941,15,-0.36738675603325077,-2.033648280908318,-0.30708813603613055,-0.30708813603613055,27.364440381535033,-0.6543649120644816,-0.3297167036958063,-0.3516522397510641
6,1942,15,-0.9999651029077123,-0.7162609227507368,0.852021804869407,0.852021804869407,29.375317543784497,-0.7064892374760665,-0.4571150807774439,-0.5856162593433499
6,1943,15,-0.2770203610085228,-0.9348065851597219,0.9481715581259615,0.9481715581259615,29.056345270387474,-0.303795164596165,-0.42716237822894504,-0.21755078790901808
6,1944,16,-0.0029773159626504514,-0.20697679631886828,-0.3384681021521375,-0.3384681021521375,29.10933752122553,-0.7064892374760665,-0.5319687480717895,-0.5856162593433499
6,1945,16,-1.8363184057669926,-0.5183185421370397,0.307641584630588,0.307641584630588,29.458225111959827,-0.12791795744527704,0.21007112265669356,-0.2203110230121419
6,1946,16,0.8171131256292403,-0.25848500080708375,1.4260839762871678,1.4260839762871678,32.46781370696934,-0.5316265615387374,-0.4945496078986918,-0.5273663376775788
6,1947,17,-0.09926060736209519,-1.0180445122376698,-0.7698653619803381,-0.7698653619803381,27.285581574419577,-0.4970939455738799,-0.2023909349097441,0.06409971188058251
6,1948,17,-1.853461764536293,0.6291391989669323,-0.48134150697153527,-0.48134150697153527,28.16576075665733,-0.39055669837427565,-0.8004788189124912,-0.4831069734249272
6,1949,17,0.9181792994395604,0.1443560979013737,0.1305707451379115,0.1305707451379115,29.215777749996118,-0.6239987367881864,0.06988870070235437,-0.6663015925601383
6,1950,18,0.7188351721012696,0.1351376119976367,-0.46444523560812856,-0.46444523560812856,28.68159214503336,-0.23364250659843055,-0.206327416260055,0.3067524501608539
6,1951,18,0.026013127781215253,-0.36849816522046985,-0.14376662425043318,-0.14376662425043318,28.61442859315842,-0.5003779034161471,-0.9037846008953497,-0.8371818874461394
6,1952,18,0.670641685495778,0.7334002223799639,0.8196356600141033,0.8196356600141033,30.782615115671344,1.2153404077665402,-0.37057502462753555,0.6185850948124665
6,1953,19,-0.2528620928118339,0.3900372869364893,-1.5140355124929805,-1.5140355124929805,27.399993177065372,-0.5400625426840845,-0.46463648575494093,-0.7870027532335836
6,1954,19,-0.2614192596464154,-1.3449759168770872,-0.8505992857763078,-0.8505992857763078,26.40198499774856,-0.6628330749999,0.04096936520089695,-0.34548543251795993
6,1955,19,0.09529555559646517,-0.1323972164297939,1.751757557096322,1.751757557096322,31.853217419371695,-0.46094712035782415,-0.4021606755913244,-0.8371818874461394
6,1956,20,-1.157207281983459,1.2347944255733911,0.526531744020193,0.526531744020193,28.87161194731408,-0.5583866941590688,-0.21951273726705672,-0.30128472027889935
6,1957,20,0.13595885180421033,2.100132260975412,-0.47159107622443397,-0.47159107622443397,28.227825744267097,-0.06070711437012184,-0.38732551532050896,-0.34147700781644236
6,1958,21,-0.7515821876855878,0.15461422838115435,0.05683177193160571,0.05683177193160571,29.46816632480422,-0.8551212133306171,-0.5539470122423784,-0.6368611095124367
6,1959,21,-0.6508851002691478,-0.5509106640709865,-0.7112837941245294,-0.7112837941245294,26.533481784923293,-0.05522459246872007,0.4301533686446986,-0.796126232181321
6,1960,21,-0.09060171264536984,-0.5125396583233515,-0.1229651566125643,-0.1229651566125643,27.02053728163728,-0.23626072186367453,-0.9704027339884655,-0.5367007205455853
6,1961,22,-0.26206862646982443,-0.29958602316613375,-0.6382244581518003,-0.6382244581518003,27.91661776119546,-0.19185381454685366,0.04122262406040226,0.5855875615172187
6,1962,22,-0.8141332052210128,0.4854174498256113,0.4104252821451547,0.4104252821451547,28.503583509335577,-0.3135512063655257,-0.44266698245763564,-0.42996347325026973
6,1963,23,-0.8924673964156343,1.2867081021021634,1.2975922091878938,1.2975922091878938,30.153704267828083,0.7595578018449851,0.375529628873896,0.5149833636063538
6,1964,23,-1.8260090848680628,0.2834178581577938,-0.5526574301578084,-0.5526574301578084,25.86725035465736,-0.3739939041463648,-0.4943714743835686,0.8956783388553866
6,1965,24,-0.4559479113440687,-0.723587187126942,0.7194941870447826,0.7194941870447826,30.128765262955124,-0.60757217585348,-0.1050949340487937,0.023044056615764065
6,1966,24,-0.2797301305061417,0.37678285454757277,-0.9580773122328469,-0.9580773122328469,26.783368935155114,0.5718826111714036,-0.5888477419286378,-0.6777893434768443
6,1967,25,0.2471169536661231,0.656802126238715,-0.08248587593194388,-0.08248587593194388,28.167649963550325,-0.42264027803734,-0.5411256282302632,-0.5627520865750099
6,1968,25,-0.21701764514356386,-1.7811592262342881,-0.9120507563053858,-0.9120507563053858,26.73866103902393,-0.25311937170587817,0.08583403600159564,0.10189596391493967
6,1969,26,1.5092087404492625,0.9822031193066137,-1.6366920480088887,-1.6366920480088887,25.837388665276404,-0.1567433956460934,-0.40805722231078767,-0.7789093444896229
6,1970,26,0.23293713312570644,1.4865392633273464,-0.00427666448886885,-0.00427666448886885,28.287264185751958,2.9704504843503847,3.491790891391474,1.3659509109080699
6,1971,27,-0.8264587421213874,1.0365962321866822,1.4296124057763235,1.4296124057763235,30.475593829494624,6.070476511451547e-05,0.2978500551471286,0.35250982366513334
6,1972,27,-0.31236281709010877,-0.9453857016803932,0.8927284623641846,0.8927284623641846,29.46061995030409,-0.7748758166637272,-0.87466873020472,-0.6804091047154156
6,1973,28,0.5116355609968333,1.6188678136445704,0.232674097252202,0.232674097252202,29.140927558425272,-0.046679347663722844,-0.08253096650402196,0.27201304955216127
6,1974,28,-0.2009813988752212,0.7639932713319257,0.29134776408998203,0.29134776408998203,28.695946964522907,-0.14292014379710932,-0.11644245347856957,-0.5721562057764942
6,1975,29,-0.577789541724006,-0.7680014536157469,-0.4360341552218233,-0.4360341552218233,27.51621421598138,0.2917232327032587,0.1266090936318558,1.1456376310726486
6,1976,29,-0.891896567514688,0.3965172358035047,-1.50424558229147,-1.50424558229147,25.04388385703719,-0.22781142826983744,-0.9964802268768892,-0.696053072473326
6,1977,30,-0.2788268740069395,0.2189771953763035,-0.08344948341162677,-0.08344948341162677,28.038256214374655,0.27616653035684,1.111947162420942,-0.30442977725314163
6,1978,31,-0.9961162402132372,0.2915636509506008,0.09489710462469239,0.09489710462469239,28.281080119307482,0.1257634299645787,0.2256870808364993,-0.12230534948014339
6,1979,31,1.1814624633076214,-0.0002784083660077012,0.7071204500814987,0.7071204500814987,29.915289042637816,-0.2626921121401528,0.41728487189080804,-0.4959988917685189
6,1980,32,-0.2961080209767738,-0.6694043772683698,0.8446270769340979,0.8446270769340979,31.242072431621967,-0.4050779693928734,0.16014511742277612,0.33129002401437296
6,1981,33,-1.4853212899813588,-0.22410923630112436,0.1166213199382298,0.1166213199382298,29.132879802190025,-0.034669240433827804,-0.35682238805226263,0.5791177686387093
6,1982,33,1.1567100436635431,1.097828247113231,0.4421264089667787,0.4421264089667787,29.214376226427003,0.7733403506216602,0.08973766358963735,0.8832700006776676
6,1983,34,-0.18856554606728784,0.45946511359398634,-0.0068407529289598226,-0.0068407529289598226,28.352586669458947,4.101673318546884e-05,-0.10352327082897171,-0.30128472027889935
6,1984,35,0.9380429519530863,-1.5787632003098253,0.31073394352452294,0.31073394352452294,29.58703872801909,0.6076702038832704,-0.1819505126228374,-0.38646013709530835
6,1985,35,0.06586394253528642,-0.5191658508379621,0.11087596792529929,0.11087596792529929,28.265502062429853,0.15684130655756845,0.14467446710387682,-0.08101760201091668
6,1986,36,-0.4559457892032324,0.9379046944069068,-1.606267067200862,-1.606267067200862,25.723212956363064,1.2152805017483352,0.30913485735983603,-0.048196209941642
6,1987,37,-1.2514333729521796,-0.7808374137131713,0.7911333713185671,0.7911333713185671,30.094395973315287,0.18006522238966136,-0.553554930008033,-0.0693515318530324
6,1988,37,0.14658682202800924,0.17842380631994512,-0.729764987833713,-0.729764987833713,26.8439903424828,-0.3240428505898466,-0.10180628812475082,0.12435784663563358
6,1989,38,-0.8407276365466922,1.6243036524314498,-0.09426726149138644,-0.09426726149138644,28.652975399799995,1.5011712983382957,2.2455839887717706,1.0186264425205565
6,1990,39,-0.06041355758262274,0.6344727171869525,-0.7355570335374293,-0.7355570335374293,26.96690259964634,-0.12924394781885912,-0.4145611051765435,-0.5878085592706936
6,1991,40,-0.9172780858389085,-0.5984391504293042,-0.1954322055536874,-0.1954322055536874,28.85359719052184,0.91140546246123,0.41576347504460676,0.33487275497845587
6,1992,40,-1.2575145916374657,-0.4546746816400771,-0.03575599619397039,-0.03575599619397039,29.06426354787817,0.07371750553959337,-0.2831902403912512,0.6102132377453059
6,1993,41,0.19712774608240405,-1.1668441316331482,-0.6448184223663935,-0.6448184223663935,28.592167536374852,2.916513454814124,4.217686535992462,4.210189350433432
6,1994,42,-0.6315211152942338,-0.9821618028505338,0.028496553965557114,0.028496553965557114,28.49744762907806,0.18696930314170315,0.5352297953152979,-0.03981959509945134
6,1995,43,-0.032061124561076376,-0.5181551817256519,-0.6299345143719737,-0.6299345143719737,27.233274657645683,-0.28688992118424606,-0.3160633331918731,-0.2863986878575871
6,1996,44,-1.2811736753472547,-1.293956887040015,-1.8144461853789995,-1.8144461853789995,25.504733212952384,0.7201100151424258,0.7152887190061107,1.232139886341254
6,1997,45,-0.3312395189382934,0.03420667709722675,0.1558278326011391,0.1558278326011391,29.27800033634631,0.38196412815519837,1.050555954418001,0.2700514255409965
6,1998,46,0.810775252910769,1.1449757201446107,0.020011446326868056,0.020011446326868056,28.528494809701428,0.9837252829486236,0.5512795870039111,1.5233175393619416
6,1999,47,0.1748960725333632,-0.22962683617200477,0.22685701122538288,0.22685701122538288,28.19386968034191,0.31246589790566226,0.46933298741274015,0.862377699855679
6,2000,47,0.2798795872549002,-1.246639895003153,0.7565706030512436,0.7565706030512436,29.98695169844196,4.6401219784209005,2.6696455598622695,2.850055820390385
6,2001,48,-0.3655808796770935,-0.08679098584636649,0.38442289224318776,0.38442289224318776,28.818242393220913,1.173352243152616,0.6319200384027231,2.3945984377601843
6,2002,49,0.28009102607708386,-0.27009485322053933,-0.2784244703709467,-0.2784244703709467,28.348568963945187,1.5046653323966526,1.3667127370766385,-0.19303925621290313
6,2003,50,0.49435998088523686,1.0201534918801942,0.2024793653223792,0.2024793653223792,28.813289775526815,1.2152719437457344,0.2322154004187622,-0.09677404455278633
6,2004,51,0.05170726521096875,0.6460178572813138,-0.7630144980502699,-0.7630144980502699,27.105576087483858,0.8439708630924145,0.6956161941130556,0.5397761115252412
6,2005,52,-0.4302305369799069,1.2037319203498693,0.03204552173032709,0.03204552173032709,28.283924555381304,1.312484570709286,1.4119749270291342,1.8303785085810433
6,2006,53,-1.0372030648319033,-0.35949420757977396,0.6578793571741186,0.6578793571741186,29.85769385909946,1.1047895641315402,0.7224423644217668,0.6649541114317304
6,2007,54,-1.7241141868058412,-0.20027994038645236,-0.02790110525996944,-0.02790110525996944,28.24294307905601,1.518987804184466,1.8084195648971133,1.145637631072649
6,2008,56,-0.7189846709179892,0.10272743600724615,0.015663886943365145,0.015663886943365145,28.67521728623695,0.9206446576611267,0.2685547576816851,1.1836972004532416
6,2009,57,-0.1700990302945889,-0.4790781001554751,-0.422682751641272,-0.422682751641272,28.124626883829027,6.211038739630731,5.753278676448302,4.670650108439384
6,2010,58,-0.5441334612776612,0.08391571890950944,-0.8051843331433924,-0.8051843331433924,27.07261834940235,1.3610758221064843,2.0540226705081333,1.2540245609717697
6,2011,59,-0.06185245808777073,-0.0851813569871321,-0.5204001464691244,-0.5204001464691244,27.461671747086474,-0.22893781973149355,-0.12968254012408523,-0.21009075652324397
6,2012,60,-0.4179954345352013,-0.5502119916477115,-0.7451073876423452,-0.7451073876423452,27.216451338213616,2.6862686984886097,2.85963590009558,0.9658925787071159
6,2013,61,0.8979435084782095,0.5398833754083477,0.42053995872208705,0.42053995872208705,29.590759028827993,0.23828168052319973,0.4609417879604025,-0.059605605674065545
6,2014,63,-1.5760826444169598,0.17002458521765831,0.5203662916594947,0.5203662916594947,29.593418455196012,2.1388809031265192,2.4398441449338635,1.9748944151132042
6,2015,64,-0.31559563048031053,0.32069573482423014,-0.8797355414793364,-0.8797355414793364,27.26062575633924,1.2532424169023964,0.5096424494429318,0.48675760061179124
6,2016,65,0.021056361936167885,-0.3562717980693978,-0.17099969052526745,-0.17099969052526745,28.31936126255977,2.8355812856127534,2.4212408202452593,1.4663091793331815
6,2017,66,0.3286127896929654,-0.26323703512082697,-0.04803042206148825,-0.04803042206148825,28.739179407881217,1.5798067431219045,1.0407411193394964,1.0854226700175817
6,2018,68,0.03150883658084998,-0.4866710577975743,-0.06025330340835448,-0.06025330340835448,28.737586877276073,0.6200129531691769,0.30326928255409424,0.5058213057445887
6,2019,69,0.0811516838459932,0.009770631386500361,-0.012776143566191995,-0.012776143566191995,28.20640677679253,1.635878487022729,1.565238227334446,0.27201304955216127
6,2020,70,-0.17658183193833626,0.7165070525617508,0.021335497090478887,0.021335497090478887,28.896271475998834,0.932654807310032,1.1116114471885745,1.1958513567792897
6,2021,72,-1.0907841165144332,0.5370306018442448,-0.21592481326487153,-0.21592481326487153,27.338878734476683,2.187433814672066,2.2681797346054977,1.9026364618471239
6,2022,73,-0.0970751413891039,-0.5875253256380892,0.061814895477667976,0.061814895477667976,28.502049010555325,1.329166247210519,1.3797216862155197,2.48611187102434
6,2023,75,-0.7585002009432473,-0.3096894953237569,0.5538393474365222,0.5538393474365222,29.480623658364937,4.658338960741253,6.555603106456443,6.523122605680483
6,2024,79,-0.1970841411619317,0.8021200760296828,0.291426629596709,0.291426629596709,28.86168910791958,4.329235852709048,4.324579809185415,2.260973610239467
7,1908,8,-0.365584062888351,-0.10396038734243734,-1.0135824032918757,-1.0135824032918757,27.082762242760406,-0.3038550706143701,0.30847321858937815,-0.011007088063311
7,1909,8,-1.199226535179591,-1.4454662229249182,-2.289387458001544,-2.289387458001544,25.560081500347998,-0.4861201881684281,-0.2446247140577817,-0.8371818874461394
7,1910,8,0.8340555514118738,-0.6190424322245921,0.16828095940585108,0.16828095940585108,29.028563112087873,-0.7034920128791442,-0.466437210710295,-0.6945675059999279
7,1911,8,1.77614610141051,-1.4454662229249182,-0.5257999241356801,-0.5257999241356801,26.16140692380124,-0.5400359177871044,-0.6729623671865709,-0.2863986878575871
7,1912,8,0.535840845378459,-1.754515449854211,2.322133126418129,2.322133126418129,31.622243384652545,-0.923518130446516,-0.9014718486794202,-0.8371818874461394
7,1913,8,0.1495140657148201,0.7201708844690102,0.9531745850179696,0.9531745850179696,29.284589584490124,-0.18692014948574,-0.9474774655151261,-0.07455899570814398
7,1914,9,-0.7662095742683007,1.6491016355037944,-0.030517332552416555,-0.030517332552416555,28.702402741707992,-0.9113788375642501,-0.40532484940001734,-0.7619131861273055
7,1915,9,0.8784868840312338,0.27147392668226333,-2.541877866063339,-2.541877866063339,25.523882907717773,-0.898156171495373,-0.7972290145220131,-0.4454047928040553
7,1916,9,1.09537030660099,0.45868979844281577,-1.9571556407186756,-1.9571556407186756,26.553305851431094,-0.8799363733982876,-0.5497821941389733,-0.49531645321876216
7,1917,9,-0.06134128043770896,-0.4590494092489095,-2.9390503271061448,-2.9390503271061448,23.62904608907696,-1.0552905684574927,-0.9735398759900804,-0.8134128238717708
7,1918,9,-0.4167919413925977,0.731362427812072,-0.32382374500600564,-0.32382374500600564,26.576252425959645,-0.9451227621456377,-0.7919777221307632,-0.8037291313044355
7,1919,10,-0.32762819065414067,0.4967443111652898,-0.9314905434211315,-0.9314905434211315,25.700322678310943,-0.7985199041873113,-0.8463847415338226,-0.8371818874461394
7,1920,10,0.42062471034953347,-0.0014024821437803375,-0.49924121519674386,-0.49924121519674386,28.027849833881987,-0.16198681292884926,-0.6015531542200554,-0.23645700899494376
7,1921,10,-0.7180183512797013,-0.8273677690663325,-0.9421291106412488,-0.9421291106412488,29.135300004832374,-0.91136552511576,-0.6016413727227831,-0.5893294476312909
7,1922,10,-0.09447596482264485,0.1634237722185086,1.3853767148086282,1.3853767148086282,31.2924269552513,-0.2209201538814999,0.04096936520089695,0.8011586901480306
7,1923,10,-1.1951567877951512,-0.8255337539552309,-1.6707897332684822,-1.6707897332684822,24.616978847288955,-0.6480590762827133,-0.49461577177573757,-0.4766044871654745
7,1924,11,-1.1862865992073028,-1.6464971814838643,-1.3683659467508469,-1.3683659467508469,24.833818330297586,-0.60755039184686,-0.2937111964303671,-0.16109926191989268
7,1925,11,-0.5159196567189649,-0.898954220847186,-0.327592232045007,-0.327592232045007,27.34881906765584,-0.7650841646529563,-0.4351276984153587,-0.7702763751627316
7,1926,11,-0.7870216198684263,-0.1497439737458692,-3.4836788488211408,-3.4836788488211408,21.312616326045188,-0.77326773726626,-0.9083282819638275,-0.4070689154151877
7,1927,11,1.2536495896397242,-2.700393386819623,1.7122504390113484,1.7122504390113484,32.835000700888266,-0.4673280226458291,-0.08253096650402196,-0.8024424868374469
7,1928,11,2.3725731984146057,-0.37784162080554184,0.4859744844076214,0.4859744844076214,30.71141259827115,-0.7862651761226834,-0.55760314356908,-0.5721562057764942
7,1929,12,-1.581034910206361,1.2360171023141244,-1.4236026244909106,-1.4236026244909106,25.565985310762386,0.40508684435853326,-0.9405998849731242,-0.011007088063311
7,1930,12,-0.1758047017172962,0.9613066783769763,1.5017630471250063,1.5017630471250063,30.791571407821777,-0.7862933671900741,-0.7778721291929432,-0.3071305241068491
7,1931,12,-2.4847115932986648,-1.7186483009361475,2.099719546562124,2.099719546562124,32.321851114215946,-0.66278950698666,-0.8837035368529272,-0.8371818874461394
7,1932,12,0.27151523519198667,0.13564706063960968,1.0464159301106275,1.0464159301106275,30.8207914288956,-0.6704252210799303,-0.365164035434349,0.4679885104408865
7,1933,13,0.770968977802967,1.0772951891310127,-0.3434975032189997,-0.3434975032189997,27.201757231456988,-0.7553782538774405,-0.6826122608306946,-0.8127704167481392
7,1934,13,0.6708728544154025,-0.44276714720465904,1.958553704871797,1.958553704871797,33.28875252514951,-0.60759032919233,-0.4944393347702822,-0.7995475367867225
7,1935,13,0.3580582668097871,-1.0809466219313923,0.09166666862042397,0.09166666862042397,27.981193559449043,-0.7898394718082,-0.3339450426010778,-0.36405761821209254
7,1936,13,-0.4385692687298887,0.37854256289740146,0.9820067081372171,0.9820067081372171,29.520837742799166,-0.7290764451544199,-0.730019162757601,-0.764923934180059
7,1937,14,-1.0046128473503015,-0.1209695360850913,0.5700012755202636,0.5700012755202636,29.509954723105558,-0.8354416948076375,-0.32723940157262604,-0.21755078790901808
7,1938,14,1.3694878651143556,0.7646482767287502,-1.0957676491335953,-1.0957676491335953,26.489086141477905,0.1351088228104513,0.45719340199032554,-0.2362195536450313
7,1939,14,-1.9224926560337308,-0.47154863098842115,-1.6774787578859025,-1.6774787578859025,26.503128434071773,-0.6886156855331307,-0.28038813287619124,-0.20634952846741025
7,1940,14,0.6684878410449597,0.23615961278646036,-1.0591863957621817,-1.0591863957621817,26.471728637766205,0.07594379898085736,-0.4271623782289451,0.34562878563897786
7,1941,15,-0.7324789438303557,0.2189771953763035,0.6744666287209475,0.6744666287209475,28.720560476552567,-0.7010504039351999,-0.9062119822631151,-0.6982242850113692
7,1942,15,-0.5336674420954097,-0.49649258360101534,0.2898380682671641,0.2898380682671641,28.174297000147185,-0.8195367289249595,-0.6564786690586292,-0.6066214783160478
7,1943,15,-0.06013693843876652,0.5486297041008843,-0.8598410456810932,-0.8598410456810932,25.972203450883338,1.9968672735029107e-05,-0.4271623782289451,-0.1046477359307674
7,1944,16,-0.41980173531952947,-0.05130592340978407,0.7422253185933798,0.7422253185933798,28.096637812786977,-0.8477874564814704,-0.3575563822220529,-0.14550066005586448
7,1945,16,1.061106976020216,-0.981892382530979,-0.4357743402601299,-0.4357743402601299,26.506893207643778,-0.12786751027205134,0.15360256662762584,-0.7896437602974024
7,1946,16,0.9052188328369433,0.4614836025834951,1.1080247910163241,1.1080247910163241,29.1641130559901,-0.607610297865065,-0.4945496078986918,0.007587472875854496
7,1947,17,-0.06417502631757117,-0.5332614111721112,-0.24087294283052746,-0.24087294283052746,29.350799631554732,-0.4970939455738799,-0.0077989331878432966,0.06409971188058251
7,1948,17,-0.07055694647434048,-0.2908698606393334,-0.30733539416752054,-0.30733539416752054,26.88764588578654,-0.5642338099773101,-0.37973754143318783,0.4823437240859228
7,1949,17,-0.42458574121672954,-0.5321825787538154,-1.5636322653185157,-1.5636322653185157,25.882399820663075,-0.525451146318661,-0.8563103464249213,-0.5448218331645193
7,1950,18,0.670641685495778,-0.9169001158108232,0.9833338617078761,0.9833338617078761,30.753436442898444,-0.6542911815805368,-0.7415572115753528,-0.4211310409684491
7,1951,18,-0.034229437855929856,0.730343530528126,1.0964104767042548,1.0964104767042548,30.01746655636347,-0.39310674624956693,-0.3370227985238247,0.5145119448969689
7,1952,18,-0.27219733397052087,0.730343530528126,-1.776955711853328,-1.776955711853328,24.758919588753642,0.6543034699945276,0.12379644975603288,0.7575426972472364
7,1953,19,0.18376250247044995,0.4314820748096161,0.5370508863035226,0.5370508863035226,29.783184898060437,-0.7225204219525421,-0.7116096274402158,-0.7883589460501391
7,1954,19,0.6317966535321778,-0.21914787662047505,-1.4488282222241373,-1.4488282222241373,25.591505281281517,-0.052799213542402496,-0.005594886852148383,-0.053627698161971174
7,1955,19,0.18090743292663147,-0.5632547040498702,0.5291207220231463,0.5291207220231463,28.188404269596994,-0.2513698648469647,0.004072281974899536,0.219560084747234
7,1956,20,-0.352026302408734,0.3694565901713705,-0.3911827545332466,-0.3911827545332466,27.56973559046304,-0.656856568713085,0.41728487189080804,-0.252461778882899
7,1957,20,0.16036205669682121,-0.7422036192185342,0.01248674326657174,0.01248674326657174,28.272645582672276,-0.06075503918468605,-0.38732551532050896,-0.611375783489638
7,1958,21,-0.14224304808484398,-0.3546889326873092,0.4219023193975377,0.4219023193975377,29.839006954900295,-0.7290938723597159,-0.7182762757976585,-0.34567971416788845
7,1959,21,-0.04929058453684499,0.7049084167845512,-1.8631101596381232,-1.8631101596381232,25.989462187370332,0.11051453695729997,0.04096936520089695,0.10515536714540084
7,1960,22,0.5586391187402817,0.4879183795225678,-0.020832278907861292,-0.020832278907861292,29.177987528932082,-0.3712896699831856,-0.702765216201912,0.43941784310012977
7,1961,22,0.20866814141181225,-0.26379279727570554,-0.69312561927572,-0.69312561927572,27.942752099270127,0.4477065451618157,-0.3535000986521596,0.633125688665956
7,1962,22,-0.32614781950179816,0.2981148880502828,1.0279374505062024,1.0279374505062024,31.54582434165236,-0.4703899363201608,0.07545494681018096,0.5003290545547565
7,1963,23,0.9628321595700068,0.6067014058714484,-0.016984743392083744,-0.016984743392083744,27.269475194838062,0.30377519592343,0.8442628620950634,0.9652598851760992
7,1964,23,-0.46341319388067304,-0.07410268823365983,-1.5068023574667406,-1.5068023574667406,26.08557751899189,-0.26999577147940207,-0.2368341205474289,-0.4699930877204379
7,1965,24,-0.42658146441567374,1.3039305353354513,0.3570762738350436,0.3570762738350436,28.727276566394192,-0.44185483043407997,-0.6405838326588162,-0.796126232181321
7,1966,24,0.49291494025777555,-0.7907364471853123,0.47751964021897764,0.47751964021897764,30.15726649267904,0.5718826111714036,0.3559628349714986,0.32918253521197144
7,1967,25,-0.21050808658366227,-0.9914604173841802,-0.9753574543162811,-0.9753574543162811,27.106766328841413,-0.6722224998708158,-0.6654407219796885,-0.22358468825559008
7,1968,25,0.7264282989176863,-0.20029439644518982,-0.7056984052586028,-0.7056984052586028,27.830282012745794,-0.4557826059215551,0.30891431110301665,-0.3488257864358914
7,1969,26,0.12449346294159244,-0.9520410242168221,-0.11094444321186236,-0.11094444321186236,28.153023136003917,-0.2743337940680664,-0.06264260279890989,0.41292024011998163
7,1970,26,-0.2467147742551202,-1.5225934431632098,-0.13677722371672726,-0.13677722371672726,27.559734417190693,1.0801517102651486,0.3981758273111611,1.4663091793331815
7,1971,27,1.4950009240052717,0.12089481906285174,-0.37549028498550485,-0.37549028498550485,25.531813155648777,0.3272469702056926,0.20551309161949155,-0.07455899570814398
7,1972,27,-0.8043678207229876,-0.5506195505612923,-0.318389303839373,-0.318389303839373,27.496685276825662,-0.8159013081517761,-0.5556220263122303,-0.43809840250142784
7,1973,28,-0.5224317954918208,-0.061448011273165036,1.0731145744779496,1.0731145744779496,28.845584009841417,-0.3738833084204477,0.2880440581235135,-0.14403779692552898
7,1974,28,-0.1196482964337012,0.6743834814156271,-0.6336367064304989,-0.6336367064304989,27.487346067876924,-0.5718356260590858,0.1353824899262433,0.2760516872222063
7,1975,29,-0.6039651272065657,-0.4825534184317293,-0.5053503061227599,-0.5053503061227599,28.069511543600747,2.2364913463178634e-05,0.21244129879603862,0.17271977975961722
7,1976,30,-0.8933316023339194,0.3276386882104323,-0.8357828733676863,-0.8357828733676863,26.379527937114585,-0.5695884766927987,0.375529628873896,0.6272185724129758
7,1977,30,0.0392688124287034,0.4668279152901066,-0.029872521084731648,-0.029872521084731648,27.913165785504415,0.2762100983700801,-0.10485433813226362,-0.2633741219883231
7,1978,31,-0.6078265943667404,0.4770661913237968,0.7388397114007097,0.7388397114007097,29.436814429787244,-0.04185871252860746,0.3733085993841483,0.18841441523599242
