Направление,Год поступления,Количество поступивших,Сумма баллов,Сумма баллов за ВИ,Кол-во баллов за ИД,Возраст,Регион рождения,Уровень безработицы,Доля женщин,Доля преимущественного права,Доля наличия договора
12,1994,36,183.5,69.02777777777777,78.5,27.084569662203258,69.02777777777777,26.166666666666668,0.6,0.1,0.2
12,1995,37,182.02702702702703,70.48648648648648,79.35135135135135,26.2756833858629,70.48648648648648,26.513513513513512,0.8636363636363636,0.13636363636363635,0.18181818181818182
12,1996,37,184.64864864864865,67.54054054054055,78.37837837837837,26.893094806468035,67.54054054054055,26.10810810810811,0.6428571428571429,0.07142857142857142,0.32142857142857145
12,1997,38,186.3421052631579,71.1842105263158,79.76315789473684,26.607605675753536,71.1842105263158,26.710526315789473,0.6111111111111112,0.05555555555555555,0.25
12,1998,38,190.05263157894737,68.52631578947368,77.55263157894737,25.18538178524519,68.52631578947368,26.026315789473685,0.5652173913043478,0.2608695652173913,0.30434782608695654
12,1999,38,186.57894736842104,70.05263157894737,79.44736842105263,25.791816202069327,70.05263157894737,25.657894736842106,0.39473684210526316,0.10526315789473684,0.21052631578947367
12,2000,39,202.28205128205127,72.94871794871794,79.48717948717949,26.258692709708576,72.94871794871794,27.58974358974359,1.5833333333333333,0.3333333333333333,0.5833333333333334
12,2001,39,182.3846153846154,73.64102564102564,81.17948717948718,25.361256812272675,73.64102564102564,27.17948717948718,0.3333333333333333,0.12121212121212122,0.18181818181818182
12,2002,39,175.53846153846155,71.43589743589743,80.6923076923077,25.33561578663165,71.43589743589743,27.128205128205128,0.9545454545454546,0.2727272727272727,0.5
12,2003,40,185.4,71.45,77.975,25.603894435940255,71.45,27.65,0.39285714285714285,0.07142857142857142,0.2857142857142857
12,2004,40,193.05,72.75,82.325,26.402781739957323,72.75,27.7,0.5405405405405406,0.13513513513513514,0.21621621621621623
12,2005,41,185.6829268292683,71.09756097560975,81.34146341463415,24.979951984323627,71.09756097560975,27.70731707317073,0.8461538461538461,0.11538461538461539,0.38461538461538464
12,2006,41,179.78048780487805,70.53658536585365,78.3170731707317,27.098646532666276,70.53658536585365,26.926829268292682,0.5,0.029411764705882353,0.17647058823529413
12,2007,41,189.3658536585366,68.41463414634147,80.26829268292683,27.294311262414045,68.41463414634147,25.26829268292683,0.8095238095238095,0.23809523809523808,0.14285714285714285
12,2008,42,177.57142857142858,70.19047619047619,82.28571428571429,26.073018137118474,70.19047619047619,26.857142857142858,0.4,0.08571428571428572,0.22857142857142856
12,2009,42,180.66666666666666,69.95238095238095,76.52380952380952,25.85873242283276,69.95238095238095,27.214285714285715,2.3,1.0,0.5
12,2010,43,179.67441860465115,71.11627906976744,79.06976744186046,25.070284974875783,71.11627906976744,26.558139534883722,0.5357142857142857,0.10714285714285714,0.21428571428571427
12,2011,43,182.65116279069767,67.86046511627907,82.3953488372093,25.95452343812366,67.86046511627907,25.976744186046513,0.27631578947368424,0.05263157894736842,0.13157894736842105
12,2012,44,187.4318181818182,69.9090909090909,78.72727272727273,25.57172221449114,69.9090909090909,26.636363636363637,1.0,0.14285714285714285,0.6190476190476191
12,2013,44,187.5,70.06818181818181,76.70454545454545,26.547477629059873,70.06818181818181,26.681818181818183,0.3620689655172414,0.034482758620689655,0.1724137931034483
12,2014,44,193.63636363636363,67.6590909090909,78.18181818181819,24.296971858158543,67.6590909090909,26.522727272727273,0.6923076923076923,0.11538461538461539,0.3076923076923077
12,2015,45,176.66666666666666,70.82222222222222,79.17777777777778,25.402472657739843,70.82222222222222,27.155555555555555,0.5757575757575758,0.09090909090909091,0.24242424242424243
12,2016,45,181.35555555555555,69.88888888888889,80.73333333333333,26.73432239642927,69.88888888888889,26.288888888888888,0.9473684210526315,0.3157894736842105,0.5789473684210527
12,2017,46,187.41304347826087,71.28260869565217,84.78260869565217,26.111598337346773,71.28260869565217,26.5,0.6875,0.0625,0.09375
12,2018,46,186.30434782608697,71.04347826086956,79.30434782608695,24.3048316069491,71.04347826086956,27.41304347826087,1.375,0.125,0.4375
12,2019,47,192.06382978723406,69.72340425531915,78.80851063829788,25.491255652736903,69.72340425531915,26.27659574468085,0.8518518518518519,0.14814814814814814,0.14814814814814814
12,2020,47,195.29787234042553,68.17021276595744,78.48936170212765,25.66241539399897,68.17021276595744,25.76595744680851,0.5454545454545454,0.06818181818181818,0.18181818181818182
12,2021,48,178.16666666666666,68.29166666666667,79.8125,25.89768782663822,68.29166666666667,25.9375,0.8,0.24,0.44
12,2022,48,186.91666666666666,74.27083333333333,80.95833333333333,27.502781739957324,74.27083333333333,28.354166666666668,0.7575757575757576,0.09090909090909091,0.30303030303030304
12,2023,51,180.7058823529412,70.17647058823529,78.96078431372548,26.474079046220957,70.17647058823529,26.96078431372549,1.3846153846153846,0.46153846153846156,0.6923076923076923
12,2024,49,188.91836734693877,69.6938775510204,77.9795918367347,26.65714867912097,69.6938775510204,26.73469387755102,1.25,0.1875,0.375
13,1908,21,192.71428571428572,77.52380952380952,81.38095238095238,25.477250186650412,77.52380952380952,27.666666666666668,1.1666666666666667,0.08333333333333333,0.25
13,1909,21,177.8095238095238,71.95238095238095,80.61904761904762,28.28677399617422,71.95238095238095,27.666666666666668,0.6,0.13333333333333333,0.26666666666666666
13,1910,21,183.85714285714286,68.61904761904762,79.0,24.716405135205584,68.61904761904762,25.19047619047619,0.4,0.05,0.3
13,1911,21,188.85714285714286,74.0952380952381,77.47619047619048,27.14603627423694,74.0952380952381,27.952380952380953,0.5,0.05,0.35
13,1912,22,178.54545454545453,71.22727272727273,80.31818181818181,26.09293217451442,71.22727272727273,27.0,0.16071428571428573,0.07142857142857142,0.05357142857142857
13,1913,22,177.5,71.31818181818181,77.68181818181819,27.914148618104228,71.31818181818181,28.045454545454547,0.8666666666666667,0.06666666666666667,0.26666666666666666
13,1914,22,188.0,71.27272727272727,79.5909090909091,24.23131889448338,71.27272727272727,27.136363636363637,0.3170731707317073,0.0,0.04878048780487805
13,1915,22,181.22727272727272,70.45454545454545,81.5909090909091,25.274750356332603,70.45454545454545,25.318181818181817,0.30434782608695654,0.08695652173913043,0.13043478260869565
13,1916,22,187.4090909090909,78.86363636363636,79.45454545454545,27.456568538150783,78.86363636363636,29.40909090909091,0.3,0.1,0.16666666666666666
13,1917,22,170.77272727272728,70.72727272727273,80.0,24.77373881452994,70.72727272727273,27.59090909090909,0.6363636363636364,0.045454545454545456,0.09090909090909091
13,1918,22,175.5909090909091,66.31818181818181,78.45454545454545,24.81919335998448,66.31818181818181,25.363636363636363,0.42857142857142855,0.03571428571428571,0.2857142857142857
13,1919,22,190.9090909090909,67.36363636363636,81.54545454545455,24.86667098904435,67.36363636363636,25.0,0.25,0.027777777777777776,0.05555555555555555
13,1920,22,189.22727272727272,68.81818181818181,78.86363636363636,25.50202308360533,68.81818181818181,26.0,0.5882352941176471,0.058823529411764705,0.35294117647058826
13,1921,23,194.04347826086956,67.78260869565217,78.8695652173913,26.044445822593854,67.78260869565217,26.217391304347824,0.3111111111111111,0.022222222222222223,0.044444444444444446
13,1922,23,184.82608695652175,73.17391304347827,78.08695652173913,24.872467902564164,73.17391304347827,28.695652173913043,0.9166666666666666,0.16666666666666666,0.4166666666666667
13,1923,23,185.17391304347825,79.43478260869566,76.65217391304348,26.001935123448575,79.43478260869566,29.47826086956522,0.2647058823529412,0.029411764705882353,0.23529411764705882
13,1924,23,180.34782608695653,68.56521739130434,78.65217391304348,24.43575017041994,68.56521739130434,25.608695652173914,0.8235294117647058,0.058823529411764705,0.17647058823529413
13,1925,22,184.54545454545453,76.68181818181819,80.0,27.003034625407988,76.68181818181819,28.136363636363637,0.32142857142857145,0.07142857142857142,0.10714285714285714
13,1926,23,183.3913043478261,70.26086956521739,82.56521739130434,25.869565217391305,70.26086956521739,26.956521739130434,0.2127659574468085,0.0425531914893617,0.0851063829787234
13,1927,23,196.08695652173913,74.78260869565217,75.34782608695652,28.481163554738078,74.78260869565217,27.782608695652176,0.37037037037037035,0.1111111111111111,0.1111111111111111
13,1928,23,192.82608695652175,70.56521739130434,79.6086956521739,25.782608695652176,70.56521739130434,27.434782608695652,0.42857142857142855,0.14285714285714285,0.08571428571428572
13,1929,24,177.58333333333334,74.58333333333333,81.29166666666667,24.16759391331911,74.58333333333333,27.083333333333332,0.7142857142857143,0.0,0.35714285714285715
13,1930,24,182.04166666666666,76.20833333333333,75.5,26.625,76.20833333333333,28.25,0.23684210526315788,0.02631578947368421,0.05263157894736842
13,1931,24,177.16666666666666,65.95833333333333,79.0,25.75092724665244,65.95833333333333,26.125,0.4782608695652174,0.08695652173913043,0.13043478260869565
13,1932,24,205.125,73.16666666666667,79.375,26.545375653276434,73.16666666666667,27.208333333333332,0.26666666666666666,0.06666666666666667,0.2
13,1933,24,174.91666666666666,73.79166666666667,77.41666666666667,27.254636233262207,73.79166666666667,26.75,0.8,0.26666666666666666,0.26666666666666666
13,1934,24,195.875,67.25,81.75,26.54259391331911,67.25,26.333333333333332,0.4230769230769231,0.07692307692307693,0.23076923076923078
13,1935,24,182.75,75.08333333333333,81.29166666666667,27.41852115997155,75.08333333333333,28.375,0.13953488372093023,0.06976744186046512,0.11627906976744186
13,1936,24,181.0,69.75,79.54166666666667,27.291666666666668,69.75,28.625,0.36,0.04,0.24
13,1937,24,179.45833333333334,68.79166666666667,74.5,26.629636233262207,68.79166666666667,25.541666666666668,0.45454545454545453,0.030303030303030304,0.09090909090909091
13,1938,24,191.54166666666666,66.0,75.25,25.58518782663822,66.0,25.0,0.7894736842105263,0.15789473684210525,0.15789473684210525
13,1939,25,194.04,69.4,83.24,24.44178031357269,69.4,26.6,0.3125,0.0625,0.21875
13,1940,25,189.64,69.0,80.96,28.96178031357269,69.0,25.0,0.7058823529411765,0.11764705882352941,0.29411764705882354
13,1941,25,169.68,67.72,79.72,26.88178031357269,67.72,26.32,0.39285714285714285,0.07142857142857142,0.07142857142857142
13,1942,25,190.08,72.04,81.16,25.76445078393172,72.04,28.4,0.10869565217391304,0.021739130434782608,0.15217391304347827
13,1943,25,171.0,74.88,80.36,27.36178031357269,74.88,28.24,0.5,0.1111111111111111,0.5
13,1944,25,184.36,69.16,79.88,26.123560627145377,69.16,26.36,0.16326530612244897,0.061224489795918366,0.04081632653061224
13,1945,25,192.64,68.52,76.72,26.000890156786344,68.52,26.8,0.47619047619047616,0.047619047619047616,0.047619047619047616
13,1946,26,190.26923076923077,69.76923076923077,81.65384615384616,23.810260067652912,69.76923076923077,26.384615384615383,0.2647058823529412,0.11764705882352941,0.2647058823529412
13,1947,26,186.42307692307693,71.57692307692308,80.38461538461539,25.4265006030244,71.57692307692308,25.692307692307693,0.5217391304347826,0.08695652173913043,0.17391304347826086
13,1948,26,193.42307692307693,69.0,80.3076923076923,27.002567759960606,69.0,25.96153846153846,0.3103448275862069,0.034482758620689655,0.034482758620689655
13,1949,26,196.19230769230768,74.3076923076923,82.23076923076923,25.082058596844288,74.3076923076923,28.0,0.2631578947368421,0.05263157894736842,0.02631578947368421
13,1950,26,194.92307692307693,74.53846153846153,83.23076923076923,24.9632503015122,74.53846153846153,28.76923076923077,0.4074074074074074,0.18518518518518517,0.25925925925925924
13,1951,26,174.46153846153845,70.76923076923077,80.3076923076923,25.619664215318963,70.76923076923077,27.03846153846154,0.2571428571428571,0.08571428571428572,0.14285714285714285
13,1952,26,171.23076923076923,70.46153846153847,81.46153846153847,25.96410622149907,70.46153846153847,27.115384615384617,0.8,0.26666666666666666,0.2
13,1953,27,186.85185185185185,65.62962962962963,77.92592592592592,25.07901938955376,65.62962962962963,25.22222222222222,0.36585365853658536,0.04878048780487805,0.0975609756097561
13,1954,27,193.5185185185185,69.5925925925926,79.85185185185185,27.11275954960434,69.5925925925926,25.11111111111111,0.782608695652174,0.08695652173913043,0.30434782608695654
13,1955,27,195.2962962962963,79.92592592592592,76.77777777777777,26.744037617727198,79.92592592592592,30.25925925925926,0.4666666666666667,0.03333333333333333,0.2
13,1956,27,174.44444444444446,67.33333333333333,77.37037037037037,25.74238917923397,67.33333333333333,24.555555555555557,2.0,0.0,1.0
13,1957,27,185.74074074074073,68.96296296296296,79.81481481481481,27.298768954036138,68.96296296296296,26.25925925925926,0.6521739130434783,0.08695652173913043,0.17391304347826086
13,1958,27,174.37037037037038,67.25925925925925,79.55555555555556,25.89053732738212,67.25925925925925,24.0,0.20967741935483872,0.016129032258064516,0.12903225806451613
13,1959,27,181.55555555555554,76.07407407407408,79.55555555555556,26.260083478505877,76.07407407407408,29.40740740740741,0.34782608695652173,0.08695652173913043,0.2608695652173913
13,1960,27,187.96296296296296,69.11111111111111,77.29629629629629,25.482305700728098,69.11111111111111,25.48148148148148,0.3076923076923077,0.07692307692307693,0.1794871794871795
13,1961,28,169.57142857142858,69.03571428571429,80.28571428571429,25.85873242283276,69.03571428571429,26.285714285714285,0.7,0.2,0.35
13,1962,28,184.75,76.0,81.85714285714286,26.787303851404186,76.0,28.035714285714285,0.3939393939393939,0.12121212121212122,0.09090909090909091
13,1963,28,184.25,68.21428571428571,77.5,27.000794782844952,68.21428571428571,25.321428571428573,0.7647058823529411,0.11764705882352941,0.5882352941176471
13,1964,28,183.28571428571428,68.21428571428571,80.21428571428571,25.35873242283276,68.21428571428571,26.678571428571427,0.5714285714285714,0.14285714285714285,0.21428571428571427
13,1965,28,178.92857142857142,70.5,82.46428571428571,25.393651925702095,70.5,26.75,0.23404255319148937,0.06382978723404255,0.1276595744680851
13,1966,28,183.71428571428572,76.32142857142857,82.14285714285714,26.930160994261332,76.32142857142857,28.357142857142858,0.631578947368421,0.05263157894736842,0.15789473684210525
13,1967,28,185.5,72.32142857142857,81.39285714285714,25.895241491391992,72.32142857142857,27.214285714285715,0.16981132075471697,0.05660377358490566,0.09433962264150944
13,1968,29,186.13793103448276,70.48275862068965,79.0,26.45057799168882,70.48275862068965,26.03448275862069,0.56,0.04,0.12
13,1969,29,175.6551724137931,72.93103448275862,78.62068965517241,26.587741649631628,72.93103448275862,27.379310344827587,0.40625,0.09375,0.09375
13,1970,29,183.41379310344828,74.27586206896552,83.10344827586206,26.968586747539117,74.27586206896552,27.551724137931036,1.1,0.1,0.1
13,1971,29,185.51724137931035,70.06896551724138,76.96551724137932,26.379310344827587,70.06896551724138,26.448275862068964,0.5172413793103449,0.06896551724137931,0.1724137931034483
13,1972,29,189.20689655172413,66.65517241379311,81.0,26.31264695720606,66.65517241379311,24.724137931034484,0.6190476190476191,0.047619047619047616,0.2857142857142857
13,1973,29,182.82758620689654,70.20689655172414,80.3103448275862,25.586974273091677,70.20689655172414,26.586206896551722,0.37037037037037035,0.07407407407407407,0.14814814814814814
13,1974,29,178.93103448275863,74.58620689655173,78.0,27.829888336516404,74.58620689655173,27.344827586206897,0.4,0.0,0.14285714285714285
13,1975,30,196.93333333333334,67.4,80.33333333333333,25.068892058632525,67.4,26.066666666666666,0.6153846153846154,0.15384615384615385,0.34615384615384615
13,1976,30,187.36666666666667,70.23333333333333,79.5,27.60148359464391,70.23333333333333,25.3,0.5151515151515151,0.06060606060606061,0.24242424242424243
13,1977,30,190.6,74.93333333333334,81.8,27.63555872529919,74.93333333333334,27.5,0.6086956521739131,0.0,0.13043478260869565
13,1978,30,178.13333333333333,71.03333333333333,75.73333333333333,26.63481692797724,71.03333333333333,26.366666666666667,0.4666666666666667,0.1,0.13333333333333333
13,1979,30,194.43333333333334,73.5,78.3,26.43481692797724,73.5,26.466666666666665,0.5909090909090909,0.22727272727272727,0.4090909090909091
13,1980,30,187.36666666666667,68.33333333333333,79.73333333333333,27.10222539196586,68.33333333333333,26.133333333333333,0.8214285714285714,0.0,0.17857142857142858
13,1981,30,173.86666666666667,72.73333333333333,76.13333333333334,25.90148359464391,72.73333333333333,27.433333333333334,0.4722222222222222,0.027777777777777776,0.19444444444444445
13,1982,31,183.06451612903226,66.58064516129032,81.41935483870968,27.16416179608498,66.58064516129032,26.161290322580644,0.8333333333333334,0.08333333333333333,0.20833333333333334
13,1983,31,180.32258064516128,70.19354838709677,79.35483870967742,26.16200819095673,70.19354838709677,25.774193548387096,0.28205128205128205,0.07692307692307693,0.07692307692307693
13,1984,31,189.2258064516129,73.45161290322581,82.3225806451613,26.263089594761617,73.45161290322581,27.774193548387096,0.6,0.08,0.28
13,1985,31,184.67741935483872,68.3225806451613,83.12903225806451,25.259500252881203,68.3225806451613,26.0,0.46875,0.0625,0.15625
13,1986,31,177.8709677419355,70.51612903225806,77.87096774193549,25.648032763826915,70.51612903225806,26.806451612903224,0.8333333333333334,0.2222222222222222,0.1111111111111111
13,1987,31,183.2258064516129,68.64516129032258,78.3225806451613,24.196419860601107,68.64516129032258,25.29032258064516,0.3793103448275862,0.06896551724137931,0.1724137931034483
13,1988,32,191.46875,71.59375,75.8125,25.722227174946656,71.59375,26.46875,0.4375,0.020833333333333332,0.08333333333333333
13,1989,32,179.15625,75.40625,78.21875,26.0625,75.40625,29.03125,0.8,0.0,0.1
13,1990,32,187.15625,66.0,78.59375,25.221531739957324,66.0,24.03125,0.2962962962962963,0.037037037037037035,0.09259259259259259
13,1991,31,186.93548387096774,70.54838709677419,81.16129032258064,26.29391192252558,70.54838709677419,25.806451612903224,0.7727272727272727,0.18181818181818182,0.3181818181818182
13,1992,32,188.8125,73.34375,81.125,26.439586304967992,73.34375,27.40625,0.4444444444444444,0.08333333333333333,0.1388888888888889
13,1993,32,187.21875,65.53125,79.75,26.970140869978664,65.53125,25.09375,1.0909090909090908,0.2727272727272727,0.45454545454545453
13,1994,33,184.06060606060606,72.3030303030303,78.06060606060606,26.610781134473033,72.3030303030303,26.636363636363637,0.6,0.0,0.16666666666666666
13,1995,33,180.0909090909091,68.54545454545455,76.63636363636364,26.063303505413163,68.54545454545455,25.545454545454547,0.8181818181818182,0.09090909090909091,0.2727272727272727
13,1996,33,186.72727272727272,72.72727272727273,78.06060606060606,26.700341502978574,72.72727272727273,26.666666666666668,0.6785714285714286,0.03571428571428571,0.35714285714285715
13,1997,33,184.63636363636363,69.42424242424242,82.36363636363636,25.910439631494462,69.42424242424242,26.424242424242426,0.3888888888888889,0.0,0.16666666666666666
13,1998,33,183.84848484848484,69.66666666666667,80.84848484848484,25.760947563584637,69.66666666666667,26.454545454545453,0.5217391304347826,0.08695652173913043,0.21739130434782608
13,1999,33,184.78787878787878,68.0,80.39393939393939,26.062629144211385,68.0,26.03030303030303,0.3684210526315789,0.07894736842105263,0.15789473684210525
13,2000,34,181.47058823529412,71.08823529411765,79.05882352941177,25.237912225842187,71.08823529411765,27.058823529411764,1.0833333333333333,0.08333333333333333,0.3333333333333333
13,2001,34,176.76470588235293,73.3529411764706,80.17647058823529,27.294772174107607,73.3529411764706,27.705882352941178,0.38235294117647056,0.0,0.08823529411764706
13,2002,34,183.55882352941177,66.17647058823529,77.47058823529412,25.033338926998574,66.17647058823529,24.764705882352942,0.6363636363636364,0.09090909090909091,0.36363636363636365
13,2003,34,180.8235294117647,66.23529411764706,78.5,25.50261810819513,66.23529411764706,24.41176470588235,0.4827586206896552,0.034482758620689655,0.3448275862068966
13,2004,34,180.05882352941177,67.26470588235294,81.41176470588235,26.151640512870888,67.26470588235294,24.794117647058822,0.5945945945945946,0.05405405405405406,0.2972972972972973
13,2005,34,190.7058823529412,74.82352941176471,79.61764705882354,27.972551816440465,74.82352941176471,28.323529411764707,0.6538461538461539,0.0,0.23076923076923078
13,2006,35,192.37142857142857,61.97142857142857,76.65714285714286,26.230478907399306,61.97142857142857,23.571428571428573,0.29411764705882354,0.23529411764705882,0.20588235294117646
13,2007,35,188.6,70.14285714285714,78.77142857142857,26.290800895921965,70.14285714285714,26.485714285714284,0.5714285714285714,0.23809523809523808,0.42857142857142855
13,2008,35,187.17142857142858,69.94285714285714,80.77142857142857,26.60254330510384,69.94285714285714,26.514285714285716,0.4857142857142857,0.11428571428571428,0.2571428571428571
13,2009,35,187.71428571428572,73.05714285714286,78.97142857142858,26.57333605025645,73.05714285714286,27.742857142857144,1.2727272727272727,0.45454545454545453,0.45454545454545453
13,2010,35,183.0,75.51428571428572,77.4,24.916829019389553,75.51428571428572,28.057142857142857,0.5172413793103449,0.06896551724137931,0.2413793103448276
13,2011,35,186.45714285714286,67.34285714285714,82.94285714285714,26.116829019389552,67.34285714285714,25.314285714285713,1.75,0.5,0.5
13,2012,36,179.5,76.52777777777777,81.75,27.196298937749326,76.52777777777777,28.666666666666668,1.0952380952380953,0.09523809523809523,0.38095238095238093
13,2013,36,184.55555555555554,68.19444444444444,80.13888888888889,26.114201933285916,68.19444444444444,25.38888888888889,0.3220338983050847,0.01694915254237288,0.11864406779661017
13,2014,36,190.33333333333334,70.83333333333333,79.86111111111111,26.89012521775881,70.83333333333333,27.02777777777778,0.46153846153846156,0.11538461538461539,0.2692307692307692
13,2015,36,189.0,66.91666666666667,79.36111111111111,25.725931208831987,66.91666666666667,25.833333333333332,0.36363636363636365,0.18181818181818182,0.21212121212121213
13,2016,36,186.75,76.55555555555556,81.27777777777777,26.362965604415994,76.55555555555556,29.444444444444443,0.7894736842105263,0.21052631578947367,0.42105263157894735
13,2017,36,193.80555555555554,68.88888888888889,79.91666666666667,25.30926454216532,68.88888888888889,25.97222222222222,0.46875,0.0625,0.28125
13,2018,37,180.59459459459458,72.16216216216216,79.37837837837837,26.652257392377066,72.16216216216216,27.27027027027027,0.7058823529411765,0.11764705882352941,0.4117647058823529
13,2019,36,186.88888888888889,71.66666666666667,81.80555555555556,27.114201933285916,71.66666666666667,26.75,0.7142857142857143,0.14285714285714285,0.25
13,2020,37,179.75675675675674,70.37837837837837,79.48648648648648,26.30150749831379,70.37837837837837,26.675675675675677,0.43478260869565216,0.06521739130434782,0.2391304347826087
13,2021,37,179.8918918918919,71.8108108108108,78.75675675675676,26.11051393726039,71.8108108108108,27.45945945945946,0.46153846153846156,0.15384615384615385,0.15384615384615385
13,2022,37,180.97297297297297,73.8108108108108,83.16216216216216,26.08408836752143,73.8108108108108,28.16216216216216,0.6060606060606061,0.06060606060606061,0.18181818181818182
13,2023,38,184.23684210526315,72.1842105263158,82.60526315789474,25.556145355735566,72.1842105263158,27.07894736842105,1.4615384615384615,0.23076923076923078,0.5384615384615384
13,2024,38,183.6315789473684,70.42105263157895,78.52631578947368,25.214040092577672,70.42105263157895,26.894736842105264,1.411764705882353,0.058823529411764705,0.4117647058823529
14,1908,16,185.625,70.1875,78.375,26.813890869978664,70.1875,24.125,0.8333333333333334,0.16666666666666666,0.3333333333333333
14,1909,16,186.875,71.125,76.9375,27.129172609935985,71.125,26.625,0.4666666666666667,0.06666666666666667,0.2
14,1910,16,172.5,64.5625,79.9375,24.376390869978664,64.5625,22.8125,0.3,0.05,0.1
14,1911,16,184.3125,67.375,81.0625,26.0,67.375,25.25,0.14285714285714285,0.047619047619047616,0.09523809523809523
14,1912,16,195.3125,75.1875,78.375,25.0,75.1875,27.3125,0.07017543859649122,0.05263157894736842,0.05263157894736842
14,1913,17,195.58823529411765,74.52941176470588,83.17647058823529,27.705882352941178,74.52941176470588,27.647058823529413,0.5333333333333333,0.06666666666666667,0.26666666666666666
14,1914,17,183.58823529411765,71.52941176470588,78.17647058823529,27.061441637606894,71.52941176470588,26.470588235294116,0.11904761904761904,0.07142857142857142,0.047619047619047616
14,1915,17,186.0,71.88235294117646,75.41176470588235,26.17777964233286,71.88235294117646,26.41176470588235,0.25,0.125,0.125
14,1916,17,174.41176470588235,75.52941176470588,78.52941176470588,26.35686833876328,75.52941176470588,27.41176470588235,0.3,0.13333333333333333,0.06666666666666667
14,1917,17,196.23529411764707,62.11764705882353,78.76470588235294,25.766014936450507,62.11764705882353,23.823529411764707,0.36363636363636365,0.045454545454545456,0.13636363636363635
14,1918,17,180.05882352941177,76.82352941176471,81.23529411764706,26.354250230568155,76.82352941176471,26.529411764705884,0.25,0.03571428571428571,0.14285714285714285
14,1919,18,176.72222222222223,69.27777777777777,76.5,26.223458551092147,69.27777777777777,25.5,0.3333333333333333,0.0,0.027777777777777776
14,1920,18,181.0,66.61111111111111,77.22222222222223,25.612347439981036,66.61111111111111,26.22222222222222,0.6470588235294118,0.17647058823529413,0.23529411764705882
14,1921,18,199.16666666666666,67.22222222222223,80.0,24.555555555555557,67.22222222222223,24.833333333333332,0.2553191489361702,0.06382978723404255,0.0425531914893617
14,1922,18,176.83333333333334,72.16666666666667,84.27777777777777,24.5,72.16666666666667,27.22222222222222,0.8461538461538461,0.23076923076923078,0.5384615384615384
14,1923,18,184.83333333333334,66.27777777777777,74.83333333333333,28.11111111111111,66.27777777777777,24.88888888888889,0.08571428571428572,0.0,0.0
14,1924,19,172.52631578947367,63.526315789473685,78.47368421052632,25.790644943139927,63.526315789473685,24.0,0.8823529411764706,0.17647058823529413,0.35294117647058826
14,1925,19,195.78947368421052,72.10526315789474,79.78947368421052,26.94736842105263,72.10526315789474,25.05263157894737,0.1724137931034483,0.06896551724137931,0.034482758620689655
14,1926,19,173.78947368421052,74.15789473684211,79.42105263157895,26.36959231156098,74.15789473684211,27.526315789473685,0.2127659574468085,0.0,0.10638297872340426
14,1927,19,186.52631578947367,71.47368421052632,79.57894736842105,26.05380283787677,71.47368421052632,26.157894736842106,0.18518518518518517,0.14814814814814814,0.1111111111111111
14,1928,19,187.57894736842104,72.3157894736842,78.21052631578948,23.843276522087297,72.3157894736842,26.94736842105263,0.2571428571428571,0.0,0.05714285714285714
14,1929,19,183.89473684210526,67.89473684210526,78.26315789473684,25.791816202069327,67.89473684210526,24.894736842105264,0.9285714285714286,0.07142857142857142,0.14285714285714285
14,1930,20,183.25,65.4,80.95,26.602225391965863,65.4,25.3,0.23684210526315788,0.07894736842105263,0.07894736842105263
14,1931,20,179.9,78.35,81.3,26.45222539196586,78.35,29.7,0.34782608695652173,0.043478260869565216,0.043478260869565216
14,1932,20,181.85,72.85,79.1,26.701112695982932,72.85,26.3,0.3333333333333333,0.0,0.03333333333333333
14,1933,20,185.8,71.9,80.9,24.60333808794879,71.9,26.8,0.375,0.1875,0.375
14,1934,20,185.95,76.85,78.7,25.953338087948786,76.85,29.0,0.34615384615384615,0.0,0.15384615384615385
14,1935,21,183.0,70.14285714285714,78.23809523809524,24.575667413268302,70.14285714285714,26.523809523809526,0.18604651162790697,0.023255813953488372,0.06976744186046512
14,1936,21,184.0952380952381,67.0,75.71428571428571,23.38413151233218,67.0,25.333333333333332,0.32,0.04,0.12
14,1937,21,190.14285714285714,70.71428571428571,78.04761904761905,26.62328646088735,70.71428571428571,26.428571428571427,0.3939393939393939,0.030303030303030304,0.12121212121212122
14,1938,21,183.23809523809524,67.80952380952381,82.0952380952381,24.429631139031365,67.80952380952381,25.952380952380953,0.35,0.1,0.4
14,1939,22,186.63636363636363,70.68181818181819,81.54545454545455,23.956568538150783,70.68181818181819,26.454545454545453,0.18181818181818182,0.0,0.18181818181818182
14,1940,22,181.77272727272728,71.81818181818181,78.72727272727273,25.913137076301563,71.81818181818181,26.454545454545453,0.47058823529411764,0.058823529411764705,0.11764705882352941
14,1941,22,209.0,71.63636363636364,80.04545454545455,26.36667098904435,71.63636363636364,27.272727272727273,0.42857142857142855,0.03571428571428571,0.03571428571428571
14,1942,22,184.54545454545453,64.81818181818181,77.22727272727273,26.638386719968967,64.81818181818181,24.181818181818183,0.1956521739130435,0.021739130434782608,0.13043478260869565
14,1943,22,190.13636363636363,74.13636363636364,77.18181818181819,24.681818181818183,74.13636363636364,25.90909090909091,0.3888888888888889,0.1111111111111111,0.16666666666666666
14,1944,23,175.56521739130434,67.04347826086956,82.56521739130434,27.308218072984104,67.04347826086956,25.91304347826087,0.16,0.08,0.06
14,1945,23,189.82608695652175,67.04347826086956,77.43478260869566,25.52560937733193,67.04347826086956,24.17391304347826,0.5238095238095238,0.047619047619047616,0.14285714285714285
